customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,SeniorCitizenCateg,Monthlycharges_group,tenure_group,TotalChargeperTenure,TotalServices,EngagementScore,Borough
3523-QRQLL,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.5,1498.2,Yes,No,61-90$,13-24 months,68.10000000000001,4,3,The Bronx
8564-LDKFL,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.0,4178.65,No,No,91-120$,25-48 months,104.46624999999999,6,4,Brooklyn
3696-DFHHB,Female,0,No,No,68,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.5,1821.8,No,No,0-30$,49-72 months,26.791176470588233,2,0,Queens
0895-DQHEW,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.3,5278.15,Yes,No,91-120$,49-72 months,97.74351851851851,6,4,Manhattan
4717-GHADL,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.6,4024.2,No,No,61-90$,49-72 months,80.484,6,4,Queens
5501-TVMGM,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,No,No,31-60$,0-12 months,55.25,2,1,Brooklyn
5879-HMFFH,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.05,6520.8,No,No,61-90$,49-72 months,90.56666666666666,8,6,The Bronx
6772-WFQRD,Male,0,No,Yes,40,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.4,854.9,No,No,0-30$,25-48 months,21.3725,1,0,Manhattan
3810-DVDQQ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,No,No,91-120$,49-72 months,115.40138888888889,8,6,The Bronx
6972-SNKKW,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,109.2,No,No,0-30$,0-12 months,18.2,1,0,The Bronx
3694-GLTJM,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.65,92.05,No,No,0-30$,0-12 months,18.41,1,0,Manhattan
8550-XSXUQ,Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,No,No,61-90$,25-48 months,71.26041666666667,5,3,Queens
8149-RSOUN,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,93.85,Yes,No,91-120$,0-12 months,93.85,4,2,Manhattan
9055-MOJJJ,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,65.8,4068.0,No,No,61-90$,49-72 months,63.5625,4,3,Brooklyn
4359-INNWN,Female,0,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.05,337.9,No,No,0-30$,13-24 months,19.876470588235293,1,0,Manhattan
0585-EGDDA,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.0,3168.75,No,No,61-90$,25-48 months,79.21875,3,2,Brooklyn
4032-RMHCI,Female,0,Yes,Yes,41,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,1412.4,No,No,31-60$,25-48 months,34.44878048780488,2,2,Manhattan
0549-CYCQN,Male,1,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),79.6,3974.7,No,Yes,61-90$,49-72 months,77.93529411764706,3,1,Brooklyn
3481-JHUZH,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,3439.0,No,No,61-90$,25-48 months,83.8780487804878,3,1,Brooklyn
7250-EQKIY,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.45,50.45,Yes,No,31-60$,0-12 months,50.45,2,1,Brooklyn
3594-IVHJZ,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.45,42.45,No,No,0-30$,0-12 months,21.225,1,0,Brooklyn
6869-FGJJC,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),79.6,5461.45,No,No,61-90$,49-72 months,80.31544117647059,3,2,Manhattan
3896-ZVNET,Female,0,Yes,Yes,24,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.7,571.75,No,No,0-30$,13-24 months,23.822916666666668,2,0,Manhattan
8205-VSLRB,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.3,5498.2,No,No,61-90$,49-72 months,78.54571428571428,6,4,Manhattan
5960-MVTUK,Male,0,No,No,3,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.75,96.85,No,No,0-30$,0-12 months,32.28333333333333,1,1,Brooklyn
6817-WTYHE,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.9,111.05,No,No,31-60$,0-12 months,55.525,1,0,Brooklyn
3082-VQXNH,Male,0,Yes,No,3,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.8,94.4,No,No,0-30$,0-12 months,31.46666666666667,1,1,Brooklyn
4013-UBXWQ,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,521.1,Yes,No,61-90$,0-12 months,74.44285714285715,5,3,Brooklyn
4931-TRZWN,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.95,923.85,No,No,61-90$,13-24 months,71.06538461538462,4,3,The Bronx
0750-EKNGL,Male,0,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.75,141.1,No,No,0-30$,0-12 months,20.157142857142855,1,0,Brooklyn
7669-LCRSD,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.3,628.65,No,No,31-60$,0-12 months,52.387499999999996,2,1,Queens
3567-PQTSO,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.25,5576.3,No,No,91-120$,49-72 months,105.21320754716982,6,4,Brooklyn
5519-NPHVG,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1046.1,Yes,No,91-120$,0-12 months,87.175,4,2,Brooklyn
8043-PNYSD,Male,0,Yes,Yes,63,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.55,1245.6,No,No,0-30$,49-72 months,19.77142857142857,1,0,Manhattan
9938-EKRGF,Female,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,84.45,1287.85,No,No,61-90$,13-24 months,85.85666666666665,7,6,Manhattan
2703-AMTUL,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,53.65,1939.35,No,No,31-60$,25-48 months,53.87083333333333,3,2,Brooklyn
0928-JMXNP,Male,1,Yes,No,4,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.9,118.25,No,Yes,0-30$,0-12 months,29.5625,1,1,Brooklyn
8173-RXAYP,Female,0,Yes,Yes,24,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.7,452.55,No,No,0-30$,13-24 months,18.85625,1,0,Queens
4825-XJGDM,Female,0,No,No,61,No,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),43.7,2696.55,No,No,31-60$,49-72 months,44.205737704918036,4,4,Brooklyn
5402-HTOTQ,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.3,875.35,No,No,31-60$,13-24 months,54.709375,3,1,Brooklyn
6734-JDTTV,Male,0,Yes,Yes,65,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.85,1267.05,No,No,0-30$,49-72 months,19.493076923076924,1,0,Staten Island
7850-THJMU,Female,0,Yes,Yes,26,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,494.9,No,No,0-30$,25-48 months,19.034615384615385,1,0,Manhattan
3890-RTCMS,Male,0,No,No,16,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.45,799.0,No,No,31-60$,13-24 months,49.9375,2,1,Manhattan
8849-GYOKR,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),106.55,5763.3,Yes,No,91-120$,49-72 months,106.72777777777777,6,4,Queens
3148-BLQJT,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.1,20.1,Yes,No,0-30$,0-12 months,20.1,1,0,Queens
3717-FDJFU,Male,0,No,Yes,5,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.45,106.9,No,No,0-30$,0-12 months,21.380000000000003,1,0,Manhattan
3665-JATSN,Female,0,No,No,19,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.7,710.05,No,No,31-60$,13-24 months,37.37105263157895,2,2,Manhattan
7966-YOTQW,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,No,No,31-60$,0-12 months,56.82000000000001,3,1,Manhattan
0461-CVKMU,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.8,1900.25,Yes,No,61-90$,13-24 months,82.6195652173913,4,3,Brooklyn
8806-EAGWC,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.15,159.15,Yes,No,31-60$,0-12 months,53.050000000000004,2,1,Queens
8853-TZDGH,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,8012.75,No,No,91-120$,49-72 months,111.28819444444444,7,5,Queens
7779-LGOVN,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.65,856.65,Yes,Yes,61-90$,0-12 months,85.66499999999999,3,1,The Bronx
4324-BZCKL,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.55,551.3,No,No,31-60$,0-12 months,55.129999999999995,3,2,Manhattan
6924-TDGMT,Male,0,Yes,No,11,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.55,184.95,No,No,0-30$,0-12 months,16.813636363636363,1,0,Manhattan
9710-ZUSHQ,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.75,4056.75,Yes,Yes,91-120$,25-48 months,109.64189189189189,6,4,Brooklyn
1536-YHDOE,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,62.1,1096.65,No,No,61-90$,13-24 months,64.50882352941177,4,2,Manhattan
8123-QBNAZ,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,3684.95,No,No,91-120$,25-48 months,102.35972222222222,6,4,Brooklyn
3629-ZNKXA,Male,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,1752.45,No,Yes,91-120$,13-24 months,103.08529411764707,5,4,Queens
4827-LTQRJ,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.6,7210.85,No,Yes,91-120$,49-72 months,109.25530303030304,7,5,Brooklyn
7711-YIJWC,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.9,5264.5,No,No,61-90$,49-72 months,86.30327868852459,7,6,Manhattan
5482-VXSXJ,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,No,No,91-120$,13-24 months,98.05909090909091,4,3,Brooklyn
7365-BVCJH,Male,0,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,24.4,No,No,0-30$,0-12 months,24.4,0,0,Queens
9620-ENEJV,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,No,No,61-90$,0-12 months,72.325,1,0,The Bronx
4183-WCSEP,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.45,2435.15,Yes,No,61-90$,25-48 months,78.55322580645162,3,2,Brooklyn
2378-YIZKA,Female,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5607.75,No,No,61-90$,49-72 months,82.46691176470588,7,6,Queens
5498-TXHLF,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.45,2874.15,Yes,No,61-90$,25-48 months,84.53382352941176,4,2,Queens
0689-DSXGL,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,No,No,61-90$,49-72 months,85.25576923076923,4,3,Brooklyn
6818-DJXAA,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,No,No,91-120$,0-12 months,96.435,4,3,The Bronx
9722-UJOJR,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.8,Yes,No,61-90$,25-48 months,68.09655172413792,1,0,Brooklyn
0464-WJTKO,Female,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.1,1460.85,No,No,0-30$,49-72 months,20.289583333333333,1,0,Queens
8902-ZEOVF,Male,0,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.05,951.55,No,No,0-30$,25-48 months,20.245744680851065,1,0,Manhattan
6778-EICRF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,No,No,61-90$,13-24 months,75.88333333333334,5,3,Manhattan
2662-NNTDK,Male,0,No,No,65,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),24.8,1600.95,No,No,0-30$,49-72 months,24.63,2,0,Manhattan
4132-KALRO,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,No,No,91-120$,0-12 months,99.8125,5,3,Brooklyn
3902-FOIGH,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,Yes,Yes,91-120$,0-12 months,101.54583333333333,5,3,Brooklyn
6772-KSATR,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,81.7,Yes,No,61-90$,0-12 months,81.7,3,1,Manhattan
7112-OPOTK,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.25,2171.15,Yes,No,61-90$,25-48 months,65.79242424242425,1,0,Manhattan
2874-YXVVA,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,No,No,91-120$,25-48 months,106.90588235294118,6,5,The Bronx
1245-HARPS,Female,0,Yes,No,14,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.4,292.4,No,No,0-30$,13-24 months,20.885714285714283,1,0,The Bronx
4210-QFJMF,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.15,317.25,Yes,No,61-90$,0-12 months,79.3125,2,1,The Bronx
4323-ELYYB,Male,0,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.0,218.55,No,No,0-30$,13-24 months,16.81153846153846,1,0,Queens
4293-ETKAP,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,No,No,61-90$,49-72 months,78.02923076923076,6,4,Queens
6064-PUPMC,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.2,1423.35,No,No,31-60$,13-24 months,61.88478260869565,3,2,The Bronx
6504-VBLFL,Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,58.6,3068.6,No,No,31-60$,49-72 months,55.79272727272727,4,3,Queens
6322-PJJDJ,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,94.8,4690.65,No,No,91-120$,49-72 months,95.72755102040816,4,3,Brooklyn
0330-BGYZE,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,No,No,91-120$,49-72 months,102.62666666666668,6,4,The Bronx
1085-LDWAM,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.35,1442.65,No,No,0-30$,49-72 months,20.907971014492755,1,0,The Bronx
7586-ZATGZ,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.9,3369.05,No,No,61-90$,25-48 months,84.22625000000001,3,1,Queens
7197-VOJMM,Male,0,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,No,No,61-90$,49-72 months,69.72611940298506,5,4,Brooklyn
3318-OSATS,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,Yes,Yes,91-120$,25-48 months,99.25857142857143,4,2,Queens
5828-AVIPD,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.95,1875.55,Yes,No,91-120$,13-24 months,98.71315789473684,5,3,The Bronx
1843-TLSGD,Female,0,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.85,272.35,No,No,0-30$,13-24 months,20.950000000000003,1,0,The Bronx
9626-VFRGG,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,No,No,61-90$,25-48 months,88.90365853658537,4,2,Brooklyn
7075-BNDVQ,Female,0,No,No,4,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,No,No,31-60$,0-12 months,33.9375,2,2,Brooklyn
9143-CANJF,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,No,No,31-60$,13-24 months,54.99375,3,2,The Bronx
7284-BUYEC,Female,0,No,No,5,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No,No,31-60$,0-12 months,45.88,3,3,Queens
2041-JIJCI,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,No,No,61-90$,0-12 months,74.05,4,2,Manhattan
1086-LXKFY,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,Yes,No,61-90$,0-12 months,69.1,1,0,Staten Island
4900-MSOMT,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,No,No,61-90$,49-72 months,79.36388888888888,7,5,Brooklyn
2229-VWQJH,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No,No,31-60$,13-24 months,51.385416666666664,2,1,Manhattan
9194-GFVOI,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No,No,61-90$,25-48 months,85.03809523809524,7,5,Brooklyn
1336-EZFZY,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,83.3,No,No,0-30$,0-12 months,20.825,1,0,Queens
4282-MSACW,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,No,No,91-120$,49-72 months,118.17573529411764,8,6,The Bronx
1403-LKLIK,Female,0,Yes,Yes,33,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,579.4,No,No,0-30$,25-48 months,17.55757575757576,1,0,Queens
2636-ALXXZ,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,Yes,61-90$,0-12 months,69.6,1,0,Staten Island
7774-OJSXI,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.45,3066.45,Yes,No,91-120$,25-48 months,98.91774193548386,6,4,Manhattan
7786-WBJYI,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,Yes,No,61-90$,0-12 months,76.3875,3,1,Queens
0136-IFMYD,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,No,Yes,91-120$,49-72 months,110.6413043478261,7,5,Brooklyn
5144-TVGLP,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,No,Yes,91-120$,25-48 months,96.13157894736842,4,2,Queens
9643-AVVWI,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,No,No,61-90$,0-12 months,80.43333333333334,3,2,Queens
0253-ZTEOB,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,No,61-90$,25-48 months,80.63125000000001,6,4,Brooklyn
2706-QZIHY,Female,0,Yes,No,15,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.2,387.9,No,No,0-30$,13-24 months,25.86,2,0,Queens
6061-PQHMK,Female,0,No,No,25,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.9,527.5,No,No,0-30$,25-48 months,21.1,1,0,Queens
9885-CSMWE,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,78.45,Yes,Yes,61-90$,0-12 months,78.45,2,1,Manhattan
6137-MFAJN,Female,0,No,No,48,No,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,No,No,31-60$,25-48 months,43.84479166666667,3,3,Manhattan
9122-UMROB,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.3,20.3,No,No,0-30$,0-12 months,20.3,1,0,Manhattan
4232-JGKIY,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.2,19.2,No,No,0-30$,0-12 months,19.2,1,0,Brooklyn
2402-TAIRZ,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,No,No,61-90$,25-48 months,81.59729729729729,3,2,Brooklyn
9659-ZTWSM,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No,Yes,91-120$,49-72 months,106.84772727272727,7,5,Manhattan
9139-TWBAS,Female,0,Yes,No,26,No,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,No,No,31-60$,25-48 months,45.78846153846154,4,4,Queens
6685-GBWJZ,Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,No,No,61-90$,49-72 months,70.61587301587302,5,4,Brooklyn
5016-ETTFF,Male,0,No,No,10,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,Yes,No,0-30$,0-12 months,25.525,1,1,The Bronx
3866-MDTUB,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,Yes,No,61-90$,0-12 months,73.45,4,3,The Bronx
2195-VVRJF,Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,No,Yes,31-60$,13-24 months,56.169444444444444,3,2,Manhattan
3913-RDSJZ,Female,0,Yes,No,64,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.55,1714.95,No,No,0-30$,49-72 months,26.79609375,2,0,Brooklyn
8058-JMEQO,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,Yes,Yes,61-90$,0-12 months,84.72222222222223,3,1,Manhattan
4203-QGNZA,Female,0,No,Yes,28,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.25,535.35,No,No,0-30$,25-48 months,19.119642857142857,1,0,Manhattan
5043-TRZWM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,No,61-90$,0-12 months,75.55,2,1,The Bronx
0697-ZMSWS,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,Yes,No,61-90$,0-12 months,84.725,3,1,Manhattan
7657-DYEPJ,Male,1,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,2497.35,Yes,Yes,61-90$,25-48 months,65.71973684210526,5,4,The Bronx
